user,movie,rating,random
415,592,3,0.688293921
517,592,3,0.176042876
460,29,4,0.445266633
320,924,3.5,0.844873824
491,799,3,0.379467589
312,39,5,0.0924264
187,344,3,0.785667158
627,832,3.5,0.958648836
110,339,5,0.220138322
495,165,3,0.012091144
522,466,3.5,0.788881615
534,992,3,0.510063475
130,50,3.5,0.29265821
615,520,4,0.519133038
629,500,5,0.344217478
187,783,3.5,0.468370418
534,434,4,0.628479718
636,85,5,0.165200663
584,593,5,0.575201322
580,329,2,0.24880205
430,457,5,0.557052966
247,589,4,0.598835059
192,508,4,0.654707936
151,317,3,0.94823174
564,261,4,0.986210707
646,780,5,0.189485667
30,586,4,0.94547633
471,736,3,0.777722087
24,36,3,0.490208763
573,538,4,0.4240394
452,104,1,0.450365642
353,593,3.5,0.129442968
388,318,5,0.64898793
144,364,5,0.908146727
670,593,5,0.06294657
431,904,4,0.033981415
344,516,3,0.866871771
619,160,3,0.12123642
96,910,4.5,0.308875941
577,454,3.5,0.832371002
201,32,5,0.65556712
358,317,2,0.107737797
511,11,4,0.976524978
564,104,2,0.429767893
109,593,5,0.073618574
216,356,4.5,0.450615707
423,745,4.5,0.525158373
358,17,5,0.050231721
311,930,2.5,0.545517368
199,457,4,0.268069581
558,920,5,0.251718358
442,208,2.5,0.286755326
312,736,4,0.71037379
121,329,4,0.02174266
352,480,4.5,0.245261053
650,3,3,0.641366764
120,231,2,0.523621708
514,350,4,0.939662266
165,538,3.5,0.829485401
654,62,4.5,0.246843656
619,185,4,0.177854463
281,919,5,0.080749072
388,216,2,0.03775623
509,852,3,0.972530049
94,316,2.5,0.187876733
306,356,5,0.762661649
463,628,4,0.401309087
161,10,4,0.919286045
387,357,3,0.983208912
358,435,2,0.450588622
224,55,4,0.279976955
233,79,3,0.998644266
105,198,4,0.416333902
389,274,3,0.703142554
423,778,3.5,0.382410479
434,36,5,0.160625502
602,235,4,0.259439715
64,457,4,0.761908176
447,225,3,0.864392153
239,4,3,0.964083232
358,339,3,0.642088656
177,161,4,0.160589267
564,663,3,0.650244415
110,357,4,0.737789523
596,329,3.5,0.507799548
159,349,2,0.299961861
654,1,5,0.915800141
671,230,4,0.835327656
384,653,1.5,0.715153457
311,838,3,0.664204525
564,347,4,0.436143747
69,595,4,0.293787792
187,919,4.5,0.78302987
86,364,4,0.581253536
373,527,4,0.233742105
409,308,5,0.1518078
571,546,2.5,0.324288675
463,597,2,0.729878898
516,140,4,0.602976414
118,527,5,0.760188679
559,300,4,0.671087866
86,778,4,0.196303279
184,431,4,0.768657048
199,32,3.5,0.685037367
594,246,4,0.303441087
87,104,4,0.887120215
472,838,2,0.750031922
20,595,4,0.967750577
254,163,4,0.555623421
313,186,3,0.335836118
212,509,4,0.014251906
344,539,3,0.447836486
83,21,1,0.947254968
530,745,5,0.515543598
468,10,3,0.611162319
41,780,4,0.248652532
425,260,3.5,0.538866219
455,165,3.5,0.382866375
166,34,4,0.30851908
586,110,1,0.264385922
30,762,3,0.429761277
336,923,1,0.656267667
548,260,5,0.064962424
168,493,4,0.032983112
517,19,3,0.438923298
624,919,4,0.90333123
434,991,4,0.368088977
317,380,4,0.662452272
564,87,1,0.972344037
472,574,4,0.382236616
461,34,3.5,0.749570535
232,970,5,0.892233995
358,909,4,0.785625369
468,6,3.5,0.847939492
126,39,3,0.897101018
292,380,4.5,0.154656346
73,150,3.5,0.77609202
562,288,4,0.475555182
596,327,1.5,0.159479821
344,34,1,0.474571449
641,608,4,0.183822201
285,1,4,0.940532834
602,376,1,0.095839631
328,151,3.5,0.585524631
19,223,4,0.877188667
23,111,5,0.122767082
281,908,4.5,0.167912615
501,367,3,0.415186656
252,762,3,0.532111581
590,350,3,0.700114786
387,899,5,0.337152685
593,454,5,0.469646907
475,1,4.5,0.310361275
461,10,2,0.974346319
254,342,4,0.717998495
667,41,5,0.878094611
21,333,3,0.979199356
88,337,3.5,0.755878943
436,58,4,0.762508852
577,595,4.5,0.734287745
152,32,5,0.476598408
90,733,4,0.002177334
86,39,4,0.540162221
509,924,4,0.317112874
294,355,4,0.303083198
425,553,2.5,0.343608254
86,756,3,0.367933962
356,144,3,0.015008619
102,300,4,0.187810304
450,541,4.5,0.469481126
268,150,4.5,0.716893539
230,778,4,0.53559992
396,434,3,0.74033839
633,21,4,0.283861102
564,580,4,0.975850336
536,223,5,0.649719393
468,637,2,0.624773746
235,5,4.5,0.28681438
260,231,3.5,0.763762726
525,32,3,0.105941444
468,435,2.5,0.958873155
569,919,5,0.583397157
592,223,5,0.851148935
514,852,3,0.592786753
122,529,4,0.305463412
656,909,5,0.597290726
235,377,4.5,0.148402922
420,903,5,0.585944749
447,593,4,0.713359603
157,10,3.5,0.524627243
330,246,5,0.150476767
509,364,3.5,0.489577087
264,499,3,0.932638749
659,780,3,0.023958786
596,780,3.5,0.234536576
548,497,3,0.480387013
235,356,5,0.310346846
73,163,3.5,0.222613004
645,158,3,0.898764987
93,342,3.5,0.290438747
105,852,2.5,0.113236058
165,31,3.5,0.156483337
588,786,3,0.020188692
195,443,2,0.265177214
81,318,3,0.864815156
641,361,3,0.870936946
345,592,3.5,0.950937156
468,377,3,0.683072524
4,185,3,0.924917172
517,266,5,0.961748837
253,1,4.5,0.46342096
607,21,3.5,0.964854885
564,608,5,0.690411549
537,471,5,0.33825201
595,900,4,0.00228796
529,549,4.5,0.589322593
543,848,5,0.260339241
254,421,4,0.122465804
391,728,5,0.020777018
534,539,4,0.678804404
212,34,3,0.230514224
306,378,3,0.965059503
144,153,3,0.092737224
127,350,3,0.888116977
43,608,5,0.319510828
422,318,5,0.912691172
590,440,3,0.129115655
449,434,3,0.023280388
31,31,4,0.582081026
130,288,1,0.291575555
57,357,5,0.482454498
607,551,4,0.565184195
390,539,5,0.247708992
221,16,3,0.131689239
662,527,5,0.365297206
73,175,4.5,0.801527628
213,160,3,0.598927416
223,376,3,0.224742068
40,260,4.5,0.811596247
529,492,5,0.311153071
284,62,3,0.967179732
306,350,3,0.989889834
636,648,4,0.502933046
292,442,3,0.818581701
99,380,2,0.441573063
283,288,3.5,0.3012951
86,150,4,0.076716555
496,304,4,0.731662705
30,161,5,0.391754686
355,150,3,0.801527552
86,640,3,0.542851892
128,266,5,0.43169201
384,393,2.5,0.613761161
594,549,5,0.432582947
547,371,2,0.900544794
26,63,0.5,0.19642024
587,965,4,0.674076989
139,480,4.5,0.180658212
574,608,5,0.034987356
285,32,5,0.648660502
168,489,2,0.15877315
385,590,3,0.44038612
195,960,3,0.987378349
188,589,5,0.614095229
343,6,5,0.429853141
483,356,5,0.919689407
162,140,4,0.309777244
361,765,2,0.769921958
624,380,3,0.995865153
511,720,5,0.262168579
39,293,4,0.864918971
143,318,4.5,0.252991327
656,969,5,0.524160643
535,21,3,0.354593654
654,585,3.5,0.721978649
487,415,4,0.97305236
633,150,4,0.423382654
391,493,3,0.42133014
336,527,5,0.690722634
200,293,4.5,0.032437574
39,288,4,0.104713733
536,204,4,0.842505784
447,172,2,0.200190436
220,593,4,0.780366038
369,150,4,0.260427776
77,364,3,0.403691613
192,277,4,0.816681808
217,260,5,0.996101488
487,420,3,0.864409056
130,480,3,0.674218986
511,282,4,0.070277764
535,367,3,0.011948928
564,425,4,0.138555265
296,575,5,0.275753917
276,168,1.5,0.0444783
253,593,3.5,0.871393203
241,370,3,0.811999668
575,930,4,0.50980732
369,356,5,0.070134221
550,10,4,0.975486895
249,420,3,0.905309642
9,534,5,0.95892042
317,457,5,0.135947379
516,588,3,0.234089278
649,282,3,0.828103881
467,928,5,0.382376909
136,500,3.5,0.514773995
165,44,4,0.944081123
287,260,4,0.810573384
534,47,5,0.489144435
247,692,2,0.515200419
282,474,3.5,0.400173498
509,166,1,0.08922565
569,164,4,0.472022694
317,316,5,0.097638208
580,16,3.5,0.598850222
564,728,5,0.269006117
150,316,4,0.502495049
358,552,1,0.438079475
460,32,4,0.152600412
607,231,3,0.210891486
564,784,3,0.123196649
384,168,3,0.554108921
388,235,4,0.2480186
261,380,3.5,0.5091348
490,762,3,0.374141294
370,589,4,0.851662188
134,231,2.5,0.95087729
543,837,4,0.063747986
306,14,3,0.549644563
509,678,4,0.746517956
561,317,3,0.268104574
19,95,3,0.064515495
417,356,4,0.974270187
496,485,3,0.96659478
339,356,5,0.505760968
354,1,5,0.267313772
254,610,4,0.552045474
548,333,3,0.094071745
630,1,4,0.541378633
577,786,4,0.963811425
505,110,2.5,0.89924387
548,340,3,0.476430473
86,254,4,0.9098498
184,597,3,0.572916229
437,362,3,0.592764478
467,43,4,0.005997484
232,518,4,0.953781521
19,920,4,0.61203849
589,344,3,0.623994958
324,500,4,0.499243186
615,480,4,0.326677488
111,800,4,0.700375552
587,608,4,0.28988125
97,908,2,0.203951025
518,196,3,0.229150777
188,733,4,0.830137826
518,837,3,0.230511771
564,78,4,0.987065806
654,329,4,0.335109837
119,919,5,0.321100136
2,165,3,0.794865026
26,50,4.5,0.585136487
90,648,4,0.945199229
559,376,4,0.523311564
558,949,4,0.978987062
564,451,4,0.343557182
585,235,4,0.313788522
159,491,1.5,0.817630997
371,356,5,0.78652245
312,203,4,0.859089599
211,661,4,0.880645453
192,237,5,0.60160482
454,260,5,0.493930663
575,592,3,0.700283275
361,609,3,0.244216655
57,11,5,0.863251269
342,50,5,0.447846038
487,32,4,0.295981638
81,899,3.5,0.1221233
434,679,4,0.250757101
382,1,3.5,0.690156557
240,377,3,0.90380039
605,234,1,0.897363245
390,173,3,0.000425669
461,515,3.5,0.629785547
447,277,3,0.311441078
530,261,4,0.995271967
564,708,4,0.789249078
82,110,5,0.352159601
659,527,4,0.846882312
177,258,2,0.148760126
487,47,4,0.615390731
214,628,4,0.486757454
510,520,1,0.916806128
467,858,4,0.29231902
633,410,3,0.546931747
589,434,3,0.766007484
605,913,5,0.474444396
536,248,2,0.200686226
162,736,2,0.222337336
500,364,2.5,0.703963984
80,608,5,0.144641742
608,95,3,0.270589638
102,955,4,0.00360746
487,48,3,0.68915337
652,71,4,0.01517789
70,141,5,0.174934532
70,81,4,0.144080401
274,22,2.5,0.089511488
516,861,3,0.536734721
4,589,5,0.58801923
390,135,2,0.418630316
574,364,3.5,0.033142515
430,147,4.5,0.183595876
99,377,4,0.378314103
387,428,5,0.422946416
564,315,1,0.298117333
201,356,4,0.775963012
201,293,5,0.557737341
340,6,4,0.333878518
428,60,2,0.155224307
105,459,3,0.495318886
2,314,4,0.551552283
659,105,3,0.611189783
358,493,4,0.868584193
619,47,4,0.345993578
537,314,5,0.395868995
514,558,1,0.232489688
292,153,3.5,0.785503279
461,16,3,0.292138702
572,912,4,0.919702839
330,389,4,0.692678084
262,29,3,0.811114053
461,367,3,0.58352805
564,695,4,0.250646693
496,208,4,0.638431931
137,594,3,0.235436147
323,225,3,0.239181503
543,786,4,0.117287434
464,410,4,0.036571703
371,587,4,0.115432349
122,434,3,0.217401401
88,708,3.5,0.980005675
543,780,5,0.4953008
306,57,2,0.978973616
487,490,4,0.863883546
193,593,4,0.198476393
593,648,4,0.581888207
523,48,4,0.807987733
125,913,4,0.501997934
160,34,2,0.275815594
393,753,3.5,0.772656815
58,909,2,0.033497903
487,104,3,0.739736798
318,494,3,0.062927888
199,6,4.5,0.23636235
19,111,5,0.413604536
273,593,4,0.190252582
254,172,2,0.208942909
564,537,4,0.646659325
641,31,4,0.877664397
201,47,5,0.350062348
634,585,1,0.172305738
641,102,3,0.478618096
358,344,1,0.013715218
589,145,3,0.204839617
19,165,3,0.051118339
130,589,3.5,0.025701853
218,260,4,0.017663961
452,195,4,0.219506019
493,852,1,0.066279239
247,344,4,0.483571116
390,165,4,0.604711225
80,762,2,0.758606568
547,342,4,0.603087941
119,553,3,0.640938216
294,596,3,0.40989239
602,515,4,0.13723423
358,414,2,0.04869821
618,541,5,0.256746443
639,457,4,0.712048131
521,805,3.5,0.249011292
621,589,1.5,0.912838042
585,905,5,0.540085938
650,79,3,0.766201842
396,466,2,0.038647628
311,71,1.5,0.35993445
164,111,4.5,0.376906976
466,480,4,0.744373447
30,480,4,0.372145841
168,237,3,0.821185091
577,29,5,0.440195186
15,593,5,0.259196139
388,122,3,0.667288385
135,818,2,0.311067343
154,806,4,0.947656582
294,224,4,0.992434097
649,252,3,0.272838445
241,509,3,0.867257889
491,357,5,0.572383186
514,413,1,0.526558651
507,260,5,0.570265415
23,34,3.5,0.95218018
17,908,5,0.982057712
294,104,3.5,0.3671448
182,126,3,0.191599841
555,527,4,0.752917065
358,923,5,0.685843
306,296,4,0.166722623
256,832,4,0.557911943
90,32,4,0.820918114
7,21,3,0.27051973
212,44,2,0.216049729
212,374,1.5,0.6942108
440,367,3,0.13232249
547,428,3.5,0.184704799
666,527,3,0.039618043
390,11,5,0.315900658
524,481,3,0.044829137
194,339,4,0.808598988
396,273,3,0.464594824
73,319,4,0.866703782
559,17,4,0.261790662
121,95,4,0.054407523
587,47,3.5,0.192798079
667,446,4,0.902059033
629,110,5,0.304978184
552,296,5,0.785415617
620,901,3.5,0.025288088
86,446,3,0.841607567
605,344,5,0.417401363
311,424,1.5,0.952825071
361,761,4,0.982259406
468,936,3.5,0.422051203
505,918,3,0.432888495
536,427,4,0.099648889
134,593,5,0.601482097
110,550,4,0.870327714
387,954,5,0.425197686
288,186,5,0.940418808
562,235,4,0.831749335
534,479,4,0.15522731
466,333,4,0.592443322
580,608,4.5,0.103612462
587,910,4,0.634696514
564,920,5,0.473722945
409,22,1,0.764568274
461,315,1.5,0.877508824
380,542,3,0.378840385
546,356,5,0.047934064
122,668,3,0.502455484
401,541,5,0.176854446
479,367,4,0.014453092
182,637,4,0.509184761
297,356,4,0.430415354
394,95,3,0.270779141
28,920,5,0.868019977
79,736,3,0.708411624
648,104,3,0.621986616
665,450,4,0.184613364
294,926,4,0.541209661
25,842,2,0.856993772
608,356,3,0.933562342
319,110,4,0.766313145
535,597,1,0.118796052
185,783,3,0.808207714
505,224,3,0.574042161
200,145,4.5,0.4036254
457,586,2.5,0.153735337
162,376,4,0.847746402
168,454,3,0.552956358
311,832,3,0.946311649
665,5,3,0.500594287
224,410,4,0.327118148
641,342,4,0.574205004
585,527,5,0.561932026
520,163,3,0.550780726
607,165,3.5,0.727371463
410,296,1,0.263621118
416,19,3,0.260962311
262,841,3.5,0.596678702
656,924,3,0.980225312
391,531,4,0.087841288
460,585,4,0.82145555
555,318,5,0.085762713
563,778,4.5,0.964222563
457,413,2.5,0.251876549
593,227,4,0.255856516
388,465,3,0.888776293
496,151,5,0.454922863
353,110,3.5,0.852273338
641,32,4,0.965504604
159,434,0.5,0.936876203
30,588,5,0.276289195
639,193,3,0.324709252
452,52,3,0.736635111
422,608,5,0.174388948
285,231,1,0.121477694
242,348,5,0.053895878
592,380,5,0.51212971
500,19,3,0.696765122
188,24,4,0.203950344
604,344,2,0.948657424
288,595,3,0.943967527
517,173,4,0.339392113
654,852,2.5,0.743964791
187,362,3,0.505168173
496,350,4,0.773720136
535,11,3,0.989829543
527,165,1,0.063334044
452,486,2,0.633067686
418,673,1.5,0.174770353
483,589,4,0.992607553
459,104,4,0.165178856
288,31,3,0.506612763
358,914,3,0.339316611
472,39,4,0.485026594
271,50,3.5,0.764487708
83,799,3.5,0.020515697
537,277,4,0.758994287
19,662,3,0.934063046
667,265,4,0.0956968
602,593,5,0.004927607
345,529,4,0.920967299
534,490,4,0.22847089
178,296,5,0.033072533
36,315,5,0.538306874
439,45,4,0.086292745
595,262,5,0.697762264
127,5,4,0.487836555
311,960,2,0.367488448
69,5,5,0.362907752
213,368,3,0.83880036
590,235,4,0.957741458
547,804,2,0.706867645
159,539,2,0.283595764
519,318,4.5,0.515147971
385,527,4,0.580711531
563,267,3,0.521855804
564,786,4,0.288911746
232,370,4,0.988522806
225,480,5,0.355157541
408,309,5,0.533715729
441,194,4.5,0.402101631
2,457,3,0.37817923
500,500,3,0.140193078
528,608,4,0.298959497
407,25,4,0.433967835
631,318,5,0.731313227
639,282,4,0.447255477
430,368,2.5,0.282395855
294,546,2.5,0.283716703
463,920,4,0.439624644
441,223,4.5,0.953205083
640,609,3,0.958826535
241,555,4,0.966305233
560,34,3.5,0.566636282
313,586,3,0.125860471
624,553,3.5,0.339851487
49,329,3,0.174249148
548,538,3,0.026617152
88,350,3,0.41740687
165,480,3,0.18026544
30,369,3,0.154233397
607,62,3.5,0.666979914
318,608,3,0.063707503
358,942,4,0.938361888
329,6,5,0.344486092
532,19,3.5,0.321490739
70,788,5,0.112331614
428,508,3,0.360533061
516,315,3,0.082899627
468,905,3.5,0.10710645
386,306,4,0.790978498
324,62,3.5,0.547153697
496,185,5,0.780207734
552,367,2,0.56866257
363,327,2,0.738982298
35,468,4,0.053817522
105,592,4,0.476681865
344,850,5,0.689701398
620,902,5,0.219733928
585,910,5,0.19732702
555,348,3,0.999266657
119,968,3,0.683385483
657,329,4,0.560578375
192,2,4,0.834109895
648,912,4,0.448581782
649,551,3,0.648733342
19,955,4,0.273130148
161,586,3,0.766219443
134,589,5,0.63360544
312,532,4,0.077487456
313,215,3.5,0.60050733
254,349,4,0.492991472
495,364,4,0.30143921
412,342,3,0.781828576
149,908,3,0.868393486
23,32,4,0.676220179
386,342,3,0.483479647
268,587,3,0.458440741
547,349,3.5,0.894054788
116,231,5,0.773231122
182,337,2,0.114156523
363,780,2,0.709093601
48,110,4,0.846208532
518,364,4,0.759459429
595,766,3,0.901865405
527,367,0.5,0.24418304
154,780,5,0.583816506
128,377,5,0.837860476
369,592,4,0.273556168
15,380,4,0.361422978
73,256,2.5,0.798464092
487,289,4,0.514719757
528,904,4.5,0.364645403
159,903,4,0.300588167
496,367,3,0.170669418
457,293,5,0.516235974
535,204,3,0.742414675
279,539,4,0.70893227
306,474,3,0.638089797
587,908,5,0.80526674
574,32,4.5,0.335829258
292,10,4,0.414080715
91,466,5,0.597811629
412,619,3,0.187355238
306,150,4,0.044057549
461,39,4.5,0.240199639
396,653,4,0.664166377
268,380,4,0.960548102
376,922,5,0.43503311
330,593,1,0.098637636
252,786,3,0.210110645
283,36,3,0.747977809
294,907,4,0.697028934
166,163,3.5,0.436056726
441,318,3.5,0.047810139
80,191,2,0.95099544
463,47,4,0.411140112
36,357,4,0.626807684
659,266,2,0.345298635
30,471,4,0.837633605
580,19,1.5,0.504132593
607,653,3,0.080627266
55,32,4,0.021860486
181,555,5,0.40052057
412,337,2,0.620601029
15,356,1,0.770649063
436,912,4,0.258316365
447,344,3,0.067686816
121,468,4,0.820012746
293,260,2.5,0.60951025
55,832,5,0.247268973
575,994,5,0.063336415
433,592,4,0.872083118
212,28,4,0.196350331
165,163,4,0.964240283
416,543,4,0.058975423
662,292,4,0.630450551
564,177,2,0.607379776
564,457,4,0.048242965
447,434,3,0.943426576
194,158,3,0.674224001
562,339,3.5,0.643824284
412,784,1,0.683596662
232,368,4,0.958828306
338,36,4,0.991770031
548,350,3,0.252358266
285,177,5,0.732514793
358,933,4,0.006050588
241,780,3,0.975866177
651,919,3,0.513235004
396,177,3,0.093852535
110,315,5,0.98115731
516,145,3,0.036627478
636,102,3,0.522501049
330,527,5,0.430083507
659,247,4,0.429759315
170,524,2.5,0.450435432
632,296,5,0.475534946
589,480,5,0.431616089
242,924,5,0.476043841
97,223,3.5,0.451637391
487,736,5,0.283852231
506,673,2,0.687583646
70,640,3,0.382577982
654,597,4,0.924904373
597,513,3,0.245783947
344,356,5,0.872075727
596,92,3,0.736887374
306,934,4,0.645654116
85,349,5,0.116228445
32,110,5,0.974176202
619,153,2,0.018553889
587,199,3,0.830786493
242,994,5,0.297686416
4,34,5,0.4460025
624,671,5,0.024706452
195,377,3,0.022772028
279,292,5,0.292679651
510,940,1,0.59040104
457,589,3.5,0.632815363
201,416,4,0.998613008
609,621,1,0.319835943
353,370,2,0.170784581
423,904,4,0.839742307
177,329,4,0.352563894
22,235,2,0.820982835
199,208,3.5,0.527377667
670,32,3,0.88696487
421,173,1,0.922273327
30,736,4,0.466558972
213,474,3.5,0.866974705
68,541,3.5,0.666206784
416,736,3,0.466900453
119,112,3,0.960683874
105,785,4,0.339568097
400,454,3,0.26917886
641,300,4,0.775535719
252,25,5,0.981146752
311,635,3,0.563142848
34,47,5,0.265442195
363,50,4,0.604179554
239,543,5,0.235782301
2,382,3,0.804044533
281,858,4,0.897033126
639,381,3,0.415642419
536,303,3,0.668432905
41,377,4.5,0.139743961
69,262,4,0.807323305
493,945,3,0.372729988
7,724,2,0.055128994
105,435,2.5,0.023828642
18,86,4,0.717784184
649,440,4,0.313975135
659,85,3,0.814402298
487,552,3,0.603252678
457,606,1.5,0.530543507
547,57,4,0.635182494
358,46,1,0.26851289
345,318,5,0.786377764
667,6,4,0.679699944
20,207,2.5,0.39247554
61,801,2.5,0.650418385
457,908,4,0.842651242
358,470,1,0.155674742
654,434,4,0.883906123
573,80,4,0.64266433
6,293,5,0.597981992
639,150,4,0.800926698
82,21,3,0.990160875
241,500,3,0.786428674
496,442,4,0.83308177
431,377,2,0.627458011
536,194,4,0.610367563
126,593,4,0.836370021
19,307,5,0.942394928
629,597,4,0.56405115
19,29,3,0.337564588
213,457,4,0.635448249
488,455,3,0.574866849
97,926,4,0.524635189
254,236,3,0.17558379
250,858,5,0.770172647
120,592,3.5,0.755864882
510,260,2,0.256579311
224,308,4,0.094050607
104,733,4.5,0.674791552
318,780,5,0.514549739
19,269,3,0.008429391
510,527,2,0.024884157
457,543,3,0.107914536
659,160,2,0.218675715
310,628,3,0.730689945
448,1,3,0.190606844
373,356,3,0.697941002
569,800,2,0.611870448
97,32,4.5,0.676438294
243,364,3.5,0.115033192
640,648,3,0.522854726
574,318,5,0.039368236
223,260,5,0.440185867
545,300,5,0.725112956
472,522,3,0.886884411
294,364,4.5,0.226777811
386,92,4,0.305321579
460,337,4.5,0.654030804
457,45,3,0.236619206
452,719,2,0.616167049
41,541,5,0.938048528
509,52,4,0.60783913
402,588,4,0.64417812
294,292,3,0.877756536
547,203,1.5,0.816364228
654,671,4,0.802032807
624,158,3,0.255728281
623,588,4,0.937979616
151,19,3,0.161562439
548,348,4,0.034621463
15,335,2,0.854607503
237,32,2,0.081476
585,923,5,0.930381099
551,7,4,0.026038357
75,904,4,0.481098637
41,172,3.5,0.174861706
195,953,4,0.015185134
432,318,5,0.391968189
531,1,3,0.193069936
548,370,3,0.166670918
564,491,3,0.960424313
460,1,4.5,0.48134931
563,293,4,0.167398319
462,357,3,0.250017929
557,239,3,0.624295531
344,333,3,0.168908862
654,587,5,0.680596325
411,24,5,0.884184932
461,899,3.5,0.962418072
665,543,2,0.75822109
327,539,3,0.451745412
627,47,4,0.899034585
533,196,2,0.076750814
220,356,4,0.606681597
187,223,4.5,0.396827222
570,36,4,0.00146359
336,260,5,0.348439665
416,784,2,0.435219156
102,594,5,0.121824928
558,846,4,0.815640017
19,150,3,0.941497082
518,719,2,0.41540608
518,361,4,0.945181639
70,631,5,0.406957197
215,969,5,0.72611182
254,485,3,0.938055588
624,788,3,0.526498895
70,719,4,0.843958769
97,318,4.5,0.201864673
223,640,3,0.636352672
464,95,5,0.568052633
205,260,3,0.773297008
560,1,4.5,0.022101934
184,457,4,0.557496617
361,25,4,0.723578364
182,852,4,0.946991002
122,10,3,0.788579432
126,368,4,0.88908243
652,223,4,0.087606359
434,348,4,0.220576426
394,377,3,0.897908742
472,457,4,0.097354439
472,180,2,0.611005458
514,78,4,0.53231591
369,253,4,0.210176028
667,345,5,0.548744612
439,968,4,0.290511501
252,494,4,0.455684124
452,429,1,0.658264885
32,153,4,0.595790009
557,34,2,0.779037009
457,780,1.5,0.808249297
157,370,2.5,0.627469449
79,587,2.5,0.638833891
671,529,4,0.867915432
537,648,3,0.795836508
574,196,3,0.35518604
2,537,4,0.916062323
534,110,5,0.899320503
103,71,1,0.612124753
281,356,3.5,0.825696537
385,539,3,0.145499946
82,344,3,0.287543777
389,163,1,0.215698667
89,296,5,0.65963713
2,10,4,0.294386747
493,11,4,0.871599797
97,110,1,0.434018682
243,434,2.5,0.890037369
569,440,4,0.65436321
346,368,4,0.646012688
584,163,3.5,0.293785752
564,170,4,0.482452476
389,266,4,0.897252944
306,916,5,0.428966214
450,750,4.5,0.375121463
598,180,4,0.757012143
466,923,5,0.258055746
461,231,3,0.412161002
408,457,3,0.969173594
279,590,4,0.735688667
587,457,4.5,0.59916732
82,39,5,0.804659358
108,253,3,0.411590508
514,333,1,0.632733412
20,780,5,0.616021641
80,16,5,0.705722742
645,596,2,9.60516E-05
60,858,5,0.628864541
86,337,4,0.414442935
555,592,3,0.796217547
182,432,5,0.004680633
564,165,4,0.715666182
264,357,5,0.47307818
659,331,3,0.976690475
537,951,4,0.231511105
150,69,2.5,0.010673266
235,342,3,0.880649261
575,910,5,0.626753782
15,382,3.5,0.902082499
64,380,4,0.07598687
614,951,5,0.491881846
236,904,5,0.379156447
405,531,4,0.081769894
659,342,2,0.451725814
145,380,5,0.052633998
654,485,2,0.351279315
641,7,4,0.51509634
418,10,2.5,0.561214679
628,293,5,0.12021324
384,990,2.5,0.85233912
73,785,3.5,0.962922868
36,527,5,0.568377366
185,318,5,0.085993936
575,937,3,0.646873316
342,306,5,0.184127013
232,316,4,0.803206471
73,65,2,0.962325989
161,160,3,0.524824003
102,303,4,0.287559029
240,913,4.5,0.617708268
241,296,4,0.455101592
618,319,4,0.932739127
496,733,5,0.800470367
346,608,1,0.814404599
95,366,4,0.071760188
459,95,4,0.34027993
369,344,3,0.793793965
547,162,3,0.130529194
151,454,4,0.582434991
213,339,2.5,0.297449277
472,923,5,0.404403493
130,293,4,0.700577551
188,368,4,0.932652303
388,272,4,0.481539788
564,495,4,0.057354767
21,924,4,0.783034437
608,70,3,0.70506159
7,355,3,0.143043547
234,367,2.5,0.752720153
56,923,4,0.159539624
64,231,3,0.392357875
440,377,4,0.179078586
294,356,4,0.423988152
627,480,2.5,0.729057538
67,515,5,0.627096802
288,10,3,0.81500837
284,628,5,0.566138765
560,778,3.5,0.594219227
537,955,5,0.16578341
407,253,3,0.835409956
30,14,4,0.901684679
292,434,3,0.341677304
288,105,3,0.809526633
199,50,4.5,0.453698799
538,207,3,0.719221353
452,581,4,0.546381151
312,321,2,0.859934939
525,380,5,0.641291993
92,595,5,0.869244524
580,260,4,0.471838815
418,48,3,0.556616918
577,434,3.5,0.488510451
247,552,4,0.1274997
113,6,4,0.773295619
585,356,4,0.807457769
641,296,3,0.917666484
550,338,4,0.306939928
509,480,3,0.285385894
380,543,4,0.489048915
254,162,4,0.611071252
522,32,3,0.241507504
77,380,2.5,0.166602376
547,556,3,0.340632275
417,260,4,0.749975718
285,500,4,0.013477573
177,786,4,0.817149921
529,902,3,0.819317022
36,111,4,0.128781692
220,804,3,0.211947639
212,805,3.5,0.482166939
294,932,3,0.554398746
188,282,4,0.021037381
652,378,4,0.570743453
173,494,4,0.765977519
18,880,1,0.517782768
509,587,2,0.971878043
61,594,3.5,0.725836196
214,480,4,0.356956728
247,104,4,0.94658504
384,519,3,0.107800008
23,905,4,0.743686238
472,969,5,0.080493853
188,736,4,0.611002402
452,252,3,0.96593329
110,500,4,0.311691142
128,79,5,0.996195964
505,942,3.5,0.057625768
616,762,3,0.120499354
23,110,3.5,0.9247606
97,589,2,0.356820105
388,441,4,0.918679059
452,308,5,0.183139842
342,25,4,0.927608974
312,11,3,0.709619395
311,314,1,0.27317501
30,556,4,0.601323136
568,377,5,0.642172695
434,912,5,0.022970083
220,367,4,0.758292609
659,17,4,0.893607038
67,94,3,0.839717823
70,891,4,0.114709672
665,48,4,0.140399
516,442,3,0.10104951
86,159,3,0.776602319
514,542,1,0.090349606
182,36,3,0.203516114
408,588,3,0.554520464
30,440,4,0.949249772
468,588,2.5,0.472411204
471,586,2.5,0.275783298
646,596,4,0.270042631
42,380,3.5,0.042416367
